ticket_id,customer_id,ticket_date,issue_type,status,resolution_days
TKT_0000384,CUST_00222,2024-05-25,Product Quality,Pending,
TKT_0000385,CUST_00222,2024-03-30,Account Issue,Pending,
TKT_0000386,CUST_00222,2024-11-17,Account Issue,Resolved,6.0
TKT_0000387,CUST_00223,2024-06-10,General Inquiry,Resolved,1.0
TKT_0000388,CUST_00223,2024-02-14,General Inquiry,Resolved,7.0
TKT_0000389,CUST_00224,2023-07-15,Technical Problem,Resolved,7.0
TKT_0000390,CUST_00225,2024-12-17,Shipping Delay,Resolved,2.0
TKT_0000391,CUST_00225,2024-05-10,Account Issue,Resolved,3.0
TKT_0000392,CUST_00226,2024-02-08,General Inquiry,Open,
TKT_0000393,CUST_00227,2024-12-27,Product Quality,Resolved,3.0
TKT_0000394,CUST_00227,2024-08-19,General Inquiry,Resolved,6.0
TKT_0000395,CUST_00227,2024-06-07,Product Quality,Resolved,1.0
TKT_0000396,CUST_00228,2024-11-29,Shipping Delay,Open,
TKT_0000397,CUST_00228,2024-07-17,Product Quality,Resolved,6.0
TKT_0000398,CUST_00230,2024-08-29,Billing,Resolved,2.0
TKT_0000399,CUST_00232,2023-07-16,General Inquiry,Resolved,6.0
TKT_0000400,CUST_00232,2023-03-23,Billing,Resolved,6.0
TKT_0000401,CUST_00233,2024-07-12,Account Issue,Resolved,1.0
TKT_0000402,CUST_00233,2024-12-21,General Inquiry,Resolved,4.0
TKT_0000403,CUST_00234,2024-11-23,General Inquiry,Resolved,3.0
TKT_0000404,CUST_00234,2024-04-28,General Inquiry,Resolved,7.0
TKT_0000405,CUST_00235,2024-07-16,General Inquiry,Resolved,5.0
TKT_0000406,CUST_00235,2024-10-12,General Inquiry,Resolved,1.0
TKT_0000407,CUST_00235,2024-09-30,Return Request,Pending,
TKT_0000408,CUST_00236,2023-12-08,Shipping Delay,Resolved,2.0
TKT_0000409,CUST_00236,2024-09-06,Shipping Delay,Pending,
TKT_0000410,CUST_00237,2024-12-27,General Inquiry,Resolved,7.0
TKT_0000411,CUST_00238,2024-06-17,General Inquiry,Resolved,5.0
TKT_0000412,CUST_00239,2024-01-12,General Inquiry,Resolved,6.0
TKT_0000413,CUST_00239,2024-08-06,General Inquiry,Resolved,5.0
TKT_0000414,CUST_00240,2024-06-30,Shipping Delay,Resolved,6.0
TKT_0000415,CUST_00240,2024-08-31,Shipping Delay,Resolved,1.0
TKT_0000416,CUST_00240,2024-01-06,Product Quality,Resolved,6.0
TKT_0000417,CUST_00240,2023-12-20,Shipping Delay,Open,
TKT_0000418,CUST_00241,2023-04-18,Product Quality,Open,
TKT_0000419,CUST_00241,2024-05-27,Billing,Resolved,1.0
TKT_0000420,CUST_00241,2024-09-07,Account Issue,Open,
TKT_0000421,CUST_00241,2023-10-14,Return Request,Resolved,1.0
TKT_0000422,CUST_00242,2024-02-09,Account Issue,Resolved,4.0
TKT_0000423,CUST_00243,2024-10-08,Return Request,Resolved,7.0
TKT_0000424,CUST_00244,2024-07-11,Account Issue,Resolved,2.0
TKT_0000425,CUST_00244,2024-10-21,General Inquiry,Resolved,6.0
TKT_0000426,CUST_00245,2024-11-24,Return Request,Pending,
TKT_0000427,CUST_00245,2023-04-15,General Inquiry,Resolved,4.0
TKT_0000428,CUST_00246,2024-10-26,General Inquiry,Open,
TKT_0000429,CUST_00246,2024-12-15,Product Quality,Resolved,4.0
TKT_0000430,CUST_00246,2024-10-15,Shipping Delay,Open,
TKT_0000431,CUST_00247,2023-12-19,Account Issue,Resolved,1.0
TKT_0000432,CUST_00248,2023-04-30,Return Request,Resolved,4.0
TKT_0000433,CUST_00248,2024-08-25,Product Quality,Resolved,3.0
TKT_0000434,CUST_00248,2023-08-22,Account Issue,Resolved,5.0
TKT_0000435,CUST_00249,2024-08-04,Product Quality,Pending,
TKT_0000436,CUST_00249,2024-09-20,Product Quality,Resolved,6.0
TKT_0000437,CUST_00250,2024-02-29,Account Issue,Resolved,7.0
TKT_0000438,CUST_00250,2024-02-19,Return Request,Resolved,7.0
TKT_0000439,CUST_00250,2024-02-23,General Inquiry,Pending,
TKT_0000440,CUST_00251,2024-12-24,Technical Problem,Resolved,6.0
TKT_0000441,CUST_00253,2023-08-17,Account Issue,Resolved,2.0
TKT_0000442,CUST_00254,2023-08-03,Product Quality,Resolved,6.0
TKT_0000443,CUST_00254,2024-03-09,Product Quality,Resolved,2.0
TKT_0000444,CUST_00254,2024-11-03,Return Request,Pending,
TKT_0000445,CUST_00255,2024-12-29,Billing,Resolved,3.0
TKT_0000446,CUST_00255,2024-11-26,Billing,Resolved,5.0
TKT_0000447,CUST_00255,2024-07-06,Billing,Resolved,5.0
TKT_0000448,CUST_00255,2024-06-01,Technical Problem,Resolved,7.0
TKT_0000449,CUST_00259,2023-12-20,Return Request,Resolved,2.0
TKT_0000450,CUST_00259,2024-05-07,Return Request,Open,
TKT_0000451,CUST_00260,2024-05-18,Return Request,Resolved,5.0
TKT_0000452,CUST_00260,2024-01-19,General Inquiry,Resolved,6.0
TKT_0000453,CUST_00261,2023-09-12,Return Request,Resolved,3.0
TKT_0000454,CUST_00262,2024-01-23,Technical Problem,Resolved,7.0
TKT_0000455,CUST_00262,2024-03-11,Billing,Resolved,6.0
TKT_0000456,CUST_00263,2024-08-01,Shipping Delay,Pending,
TKT_0000457,CUST_00263,2024-05-28,Billing,Resolved,1.0
TKT_0000458,CUST_00264,2024-08-19,Product Quality,Open,
TKT_0000459,CUST_00264,2024-04-05,Product Quality,Resolved,7.0
TKT_0000460,CUST_00264,2024-08-02,Product Quality,Resolved,4.0
TKT_0000461,CUST_00265,2024-11-11,General Inquiry,Resolved,5.0
TKT_0000462,CUST_00265,2024-09-15,Technical Problem,Resolved,5.0
TKT_0000463,CUST_00265,2024-07-24,Technical Problem,Open,
TKT_0000464,CUST_00267,2023-11-19,Account Issue,Resolved,2.0
TKT_0000465,CUST_00268,2024-04-01,General Inquiry,Pending,
TKT_0000466,CUST_00269,2024-05-20,Product Quality,Resolved,3.0
TKT_0000467,CUST_00269,2024-05-07,Billing,Resolved,5.0
TKT_0000468,CUST_00269,2024-12-20,Shipping Delay,Resolved,4.0
TKT_0000469,CUST_00269,2024-06-10,Account Issue,Resolved,7.0
TKT_0000470,CUST_00270,2024-07-23,Account Issue,Resolved,7.0
TKT_0000471,CUST_00271,2023-12-20,Technical Problem,Resolved,2.0
TKT_0000472,CUST_00273,2024-09-15,Billing,Open,
TKT_0000473,CUST_00273,2024-06-04,Product Quality,Resolved,3.0
TKT_0000474,CUST_00273,2024-03-18,Account Issue,Resolved,2.0
TKT_0000475,CUST_00273,2024-07-23,Return Request,Resolved,1.0
TKT_0000476,CUST_00273,2024-10-30,Product Quality,Resolved,3.0
TKT_0000477,CUST_00275,2024-01-10,Technical Problem,Resolved,4.0
TKT_0000478,CUST_00276,2024-10-03,Billing,Resolved,4.0
TKT_0000479,CUST_00276,2024-04-20,Account Issue,Resolved,3.0
TKT_0000480,CUST_00277,2024-07-19,General Inquiry,Resolved,7.0
TKT_0000481,CUST_00277,2024-04-24,Account Issue,Pending,
TKT_0000482,CUST_00278,2024-07-23,General Inquiry,Pending,
TKT_0000483,CUST_00278,2024-10-13,General Inquiry,Resolved,4.0
TKT_0000484,CUST_00279,2024-09-13,Shipping Delay,Resolved,3.0
TKT_0000485,CUST_00279,2024-12-20,Account Issue,Resolved,4.0
TKT_0000486,CUST_00279,2024-01-03,Product Quality,Open,
TKT_0000487,CUST_00279,2024-02-08,Billing,Open,
TKT_0000488,CUST_00280,2024-03-09,Return Request,Resolved,7.0
TKT_0000489,CUST_00280,2024-08-31,Technical Problem,Open,
TKT_0000490,CUST_00280,2024-07-30,Account Issue,Resolved,1.0
TKT_0000491,CUST_00281,2024-07-15,General Inquiry,Open,
TKT_0000492,CUST_00281,2024-07-01,Shipping Delay,Open,
TKT_0000493,CUST_00281,2024-11-20,Account Issue,Resolved,1.0
TKT_0000494,CUST_00281,2024-06-21,Technical Problem,Open,
TKT_0000495,CUST_00282,2024-06-04,General Inquiry,Resolved,6.0
TKT_0000496,CUST_00283,2024-08-10,Return Request,Resolved,5.0
TKT_0000497,CUST_00283,2024-07-01,Billing,Resolved,4.0
TKT_0000498,CUST_00283,2023-09-29,Billing,Pending,
TKT_0000499,CUST_00283,2024-06-06,Billing,Resolved,4.0
TKT_0000500,CUST_00285,2024-03-18,Billing,Pending,
TKT_0000501,CUST_00285,2024-01-07,Billing,Open,
TKT_0000502,CUST_00285,2023-11-25,Billing,Pending,
TKT_0000503,CUST_00286,2024-10-20,Technical Problem,Resolved,2.0
TKT_0000504,CUST_00288,2024-12-02,Technical Problem,Resolved,5.0
TKT_0000505,CUST_00288,2023-06-06,General Inquiry,Pending,
TKT_0000506,CUST_00289,2024-07-19,Product Quality,Resolved,2.0
TKT_0000507,CUST_00289,2024-08-17,Billing,Pending,
TKT_0000508,CUST_00290,2024-07-14,Technical Problem,Resolved,4.0
TKT_0000509,CUST_00290,2023-12-30,Technical Problem,Resolved,5.0
TKT_0000510,CUST_00291,2024-08-07,Shipping Delay,Resolved,5.0
TKT_0000511,CUST_00295,2024-05-02,General Inquiry,Resolved,7.0
TKT_0000512,CUST_00295,2023-10-22,Technical Problem,Resolved,1.0
TKT_0000513,CUST_00296,2024-10-18,Account Issue,Pending,
TKT_0000514,CUST_00296,2024-07-01,Return Request,Resolved,3.0
TKT_0000515,CUST_00296,2024-12-24,Shipping Delay,Resolved,6.0
TKT_0000516,CUST_00296,2024-10-28,Account Issue,Resolved,1.0
TKT_0000517,CUST_00297,2024-01-22,Product Quality,Resolved,3.0
TKT_0000518,CUST_00297,2024-11-19,Return Request,Resolved,5.0
TKT_0000519,CUST_00297,2023-08-17,Return Request,Resolved,3.0
TKT_0000520,CUST_00298,2024-08-10,Return Request,Resolved,5.0
TKT_0000521,CUST_00300,2024-04-11,Shipping Delay,Resolved,7.0
TKT_0000522,CUST_00302,2023-10-10,Return Request,Resolved,1.0
TKT_0000523,CUST_00303,2024-09-03,General Inquiry,Resolved,3.0
TKT_0000524,CUST_00303,2024-06-24,General Inquiry,Resolved,5.0
TKT_0000525,CUST_00304,2024-11-05,Technical Problem,Resolved,3.0
TKT_0000526,CUST_00304,2024-07-21,Account Issue,Resolved,2.0
TKT_0000527,CUST_00304,2024-12-04,General Inquiry,Resolved,4.0
TKT_0000528,CUST_00305,2024-12-25,Shipping Delay,Resolved,6.0
TKT_0000529,CUST_00306,2024-11-15,Product Quality,Resolved,1.0
TKT_0000530,CUST_00306,2024-06-01,General Inquiry,Resolved,4.0
TKT_0000531,CUST_00306,2024-11-02,Account Issue,Open,
TKT_0000532,CUST_00306,2024-05-09,Account Issue,Pending,
TKT_0000533,CUST_00307,2024-10-23,Return Request,Open,
TKT_0000534,CUST_00307,2024-12-11,Billing,Pending,
TKT_0000535,CUST_00307,2024-09-17,Shipping Delay,Open,
TKT_0000536,CUST_00307,2024-12-05,Billing,Resolved,6.0
TKT_0000537,CUST_00309,2023-11-06,Billing,Resolved,7.0
TKT_0000538,CUST_00310,2024-10-27,Shipping Delay,Resolved,7.0
TKT_0000539,CUST_00310,2024-08-21,Billing,Resolved,5.0
TKT_0000540,CUST_00310,2024-06-15,Billing,Open,
TKT_0000541,CUST_00311,2024-11-10,Billing,Resolved,7.0
TKT_0000542,CUST_00311,2023-12-01,Product Quality,Resolved,4.0
TKT_0000543,CUST_00311,2023-10-11,Billing,Resolved,5.0
TKT_0000544,CUST_00311,2024-07-24,Product Quality,Pending,
TKT_0000545,CUST_00311,2024-11-06,Account Issue,Open,
TKT_0000546,CUST_00312,2024-01-02,Account Issue,Resolved,5.0
TKT_0000547,CUST_00314,2024-08-06,Return Request,Resolved,2.0
TKT_0000548,CUST_00315,2024-11-06,Return Request,Resolved,4.0
TKT_0000549,CUST_00316,2024-07-16,Technical Problem,Resolved,5.0
TKT_0000550,CUST_00316,2024-07-16,General Inquiry,Resolved,7.0
TKT_0000551,CUST_00316,2024-09-23,Technical Problem,Resolved,2.0
TKT_0000552,CUST_00316,2024-05-04,General Inquiry,Resolved,6.0
TKT_0000553,CUST_00317,2024-12-21,Billing,Open,
TKT_0000554,CUST_00317,2023-10-29,Billing,Open,
TKT_0000555,CUST_00317,2024-01-05,Product Quality,Resolved,4.0
TKT_0000556,CUST_00317,2023-11-24,Shipping Delay,Resolved,5.0
TKT_0000557,CUST_00317,2024-01-21,Billing,Pending,
TKT_0000558,CUST_00318,2024-07-15,General Inquiry,Resolved,4.0
TKT_0000559,CUST_00318,2024-12-09,Return Request,Resolved,2.0
TKT_0000560,CUST_00319,2024-04-13,Shipping Delay,Pending,
TKT_0000561,CUST_00319,2024-01-07,Return Request,Resolved,4.0
TKT_0000562,CUST_00321,2024-03-04,Return Request,Resolved,6.0
TKT_0000563,CUST_00321,2023-07-28,Account Issue,Resolved,3.0
TKT_0000564,CUST_00322,2024-11-15,Shipping Delay,Resolved,5.0
TKT_0000565,CUST_00323,2023-09-12,Account Issue,Open,
TKT_0000566,CUST_00323,2023-09-22,Product Quality,Resolved,5.0
TKT_0000567,CUST_00323,2023-06-19,Return Request,Resolved,4.0
TKT_0000568,CUST_00323,2024-12-21,Product Quality,Resolved,3.0
TKT_0000569,CUST_00323,2024-07-13,Billing,Resolved,4.0
TKT_0000570,CUST_00324,2023-09-30,Return Request,Resolved,3.0
TKT_0000571,CUST_00325,2024-06-15,Return Request,Resolved,7.0
TKT_0000572,CUST_00328,2023-03-15,General Inquiry,Resolved,6.0
TKT_0000573,CUST_00328,2024-09-06,General Inquiry,Resolved,3.0
TKT_0000574,CUST_00329,2024-03-09,General Inquiry,Resolved,6.0
TKT_0000575,CUST_00330,2024-08-18,General Inquiry,Resolved,4.0
TKT_0000576,CUST_00331,2024-08-23,Product Quality,Resolved,7.0
TKT_0000577,CUST_00331,2024-10-15,Return Request,Resolved,7.0
TKT_0000578,CUST_00334,2024-02-25,Technical Problem,Resolved,1.0
TKT_0000579,CUST_00335,2024-09-22,Account Issue,Resolved,7.0
TKT_0000580,CUST_00335,2024-08-13,Return Request,Resolved,3.0
TKT_0000581,CUST_00336,2023-12-01,Technical Problem,Resolved,6.0
TKT_0000582,CUST_00337,2024-10-17,Account Issue,Resolved,4.0
TKT_0000583,CUST_00337,2024-01-14,General Inquiry,Resolved,1.0
TKT_0000584,CUST_00338,2024-03-26,Product Quality,Resolved,6.0
TKT_0000585,CUST_00338,2024-07-10,General Inquiry,Resolved,7.0
TKT_0000586,CUST_00339,2023-10-04,Return Request,Resolved,2.0
TKT_0000587,CUST_00340,2024-04-05,Account Issue,Resolved,4.0
TKT_0000588,CUST_00340,2024-02-25,Billing,Open,
TKT_0000589,CUST_00341,2024-10-06,Product Quality,Resolved,5.0
TKT_0000590,CUST_00341,2024-03-14,Billing,Resolved,2.0
TKT_0000591,CUST_00342,2024-07-13,Billing,Open,
TKT_0000592,CUST_00343,2024-09-21,Shipping Delay,Open,
TKT_0000593,CUST_00344,2023-11-25,Billing,Resolved,6.0
TKT_0000594,CUST_00344,2024-02-22,Shipping Delay,Open,
TKT_0000595,CUST_00345,2024-09-29,Shipping Delay,Resolved,7.0
TKT_0000596,CUST_00345,2024-09-06,General Inquiry,Resolved,6.0
TKT_0000597,CUST_00345,2024-11-15,Technical Problem,Resolved,4.0
TKT_0000598,CUST_00346,2024-07-10,General Inquiry,Resolved,2.0
TKT_0000599,CUST_00347,2024-09-12,Product Quality,Resolved,1.0
TKT_0000600,CUST_00348,2024-06-19,Return Request,Resolved,7.0
TKT_0000601,CUST_00348,2024-10-30,Product Quality,Resolved,7.0
TKT_0000602,CUST_00349,2024-09-06,Product Quality,Open,
TKT_0000603,CUST_00349,2024-11-16,Product Quality,Resolved,1.0
TKT_0000604,CUST_00349,2024-10-29,Product Quality,Open,
TKT_0000605,CUST_00349,2024-05-27,Shipping Delay,Resolved,3.0
TKT_0000606,CUST_00350,2023-07-20,Billing,Pending,
TKT_0000607,CUST_00350,2023-03-27,Return Request,Pending,
TKT_0000608,CUST_00351,2024-03-15,Technical Problem,Resolved,7.0
TKT_0000609,CUST_00351,2024-04-06,Billing,Open,
TKT_0000610,CUST_00351,2024-07-14,Billing,Open,
TKT_0000611,CUST_00352,2024-04-20,Product Quality,Resolved,2.0
TKT_0000612,CUST_00352,2024-07-28,Shipping Delay,Resolved,3.0
TKT_0000613,CUST_00352,2024-12-27,Product Quality,Resolved,1.0
TKT_0000614,CUST_00353,2024-04-19,Billing,Resolved,7.0
TKT_0000615,CUST_00353,2024-02-11,General Inquiry,Pending,
TKT_0000616,CUST_00354,2024-05-24,Shipping Delay,Resolved,3.0
TKT_0000617,CUST_00354,2024-06-23,Billing,Resolved,6.0
TKT_0000618,CUST_00355,2024-09-13,General Inquiry,Resolved,4.0
TKT_0000619,CUST_00356,2024-02-12,Product Quality,Resolved,1.0
TKT_0000620,CUST_00356,2024-09-15,Product Quality,Resolved,4.0
TKT_0000621,CUST_00356,2024-07-01,Account Issue,Resolved,2.0
TKT_0000622,CUST_00356,2023-08-30,Technical Problem,Pending,
TKT_0000623,CUST_00356,2024-05-09,Product Quality,Pending,
TKT_0000624,CUST_00360,2023-12-24,Return Request,Resolved,3.0
TKT_0000625,CUST_00361,2024-06-15,Billing,Resolved,4.0
TKT_0000626,CUST_00361,2023-07-01,Account Issue,Open,
TKT_0000627,CUST_00361,2023-08-08,Return Request,Pending,
TKT_0000628,CUST_00361,2023-05-15,Shipping Delay,Resolved,3.0
TKT_0000629,CUST_00362,2024-10-18,General Inquiry,Resolved,6.0
TKT_0000630,CUST_00362,2023-07-22,General Inquiry,Pending,
TKT_0000631,CUST_00363,2024-11-15,Account Issue,Resolved,6.0
TKT_0000632,CUST_00364,2024-09-10,Billing,Resolved,3.0
TKT_0000633,CUST_00364,2023-01-24,General Inquiry,Resolved,2.0
TKT_0000634,CUST_00364,2024-04-11,General Inquiry,Resolved,3.0
TKT_0000635,CUST_00366,2023-08-21,Technical Problem,Open,
TKT_0000636,CUST_00368,2024-05-21,Technical Problem,Resolved,4.0
TKT_0000637,CUST_00370,2024-11-30,Account Issue,Resolved,1.0
TKT_0000638,CUST_00370,2024-06-06,Shipping Delay,Resolved,2.0
TKT_0000639,CUST_00370,2024-08-18,General Inquiry,Resolved,6.0
TKT_0000640,CUST_00370,2024-06-13,Shipping Delay,Resolved,4.0
TKT_0000641,CUST_00371,2024-03-29,Product Quality,Resolved,4.0
TKT_0000642,CUST_00371,2023-10-31,Product Quality,Resolved,1.0
TKT_0000643,CUST_00371,2024-05-09,Account Issue,Resolved,4.0
TKT_0000644,CUST_00371,2023-07-12,Product Quality,Pending,
TKT_0000645,CUST_00372,2024-09-06,General Inquiry,Resolved,1.0
TKT_0000646,CUST_00373,2023-10-01,Billing,Resolved,3.0
TKT_0000647,CUST_00373,2024-02-12,Billing,Resolved,4.0
TKT_0000648,CUST_00374,2023-07-06,Technical Problem,Resolved,4.0
TKT_0000649,CUST_00377,2024-05-21,Product Quality,Open,
TKT_0000650,CUST_00377,2024-02-07,Product Quality,Resolved,4.0
TKT_0000651,CUST_00378,2023-10-01,Shipping Delay,Resolved,6.0
TKT_0000652,CUST_00378,2024-02-01,Account Issue,Resolved,3.0
TKT_0000653,CUST_00378,2024-01-25,Shipping Delay,Resolved,7.0
TKT_0000654,CUST_00379,2024-04-11,Shipping Delay,Resolved,4.0
TKT_0000655,CUST_00380,2024-07-20,General Inquiry,Pending,
TKT_0000656,CUST_00381,2024-01-19,Return Request,Resolved,6.0
TKT_0000657,CUST_00381,2024-10-31,General Inquiry,Resolved,4.0
TKT_0000658,CUST_00383,2024-11-19,Shipping Delay,Resolved,5.0
TKT_0000659,CUST_00383,2024-03-20,Product Quality,Resolved,7.0
TKT_0000660,CUST_00383,2024-04-05,Product Quality,Pending,
TKT_0000661,CUST_00383,2024-01-24,Product Quality,Resolved,1.0
TKT_0000662,CUST_00384,2024-07-01,Technical Problem,Open,
TKT_0000663,CUST_00384,2024-11-12,Billing,Resolved,6.0
TKT_0000664,CUST_00384,2024-10-16,Product Quality,Pending,
TKT_0000665,CUST_00385,2024-06-02,General Inquiry,Resolved,7.0
TKT_0000666,CUST_00385,2024-05-06,Product Quality,Resolved,3.0
TKT_0000667,CUST_00386,2024-08-12,Return Request,Resolved,1.0
TKT_0000668,CUST_00387,2024-06-07,Product Quality,Pending,
TKT_0000669,CUST_00387,2024-07-22,General Inquiry,Resolved,7.0
TKT_0000670,CUST_00388,2024-10-30,Product Quality,Resolved,4.0
TKT_0000671,CUST_00388,2024-07-23,Shipping Delay,Open,
TKT_0000672,CUST_00388,2024-03-23,Shipping Delay,Resolved,2.0
TKT_0000673,CUST_00389,2024-06-21,Shipping Delay,Resolved,1.0
TKT_0000674,CUST_00389,2024-09-03,General Inquiry,Resolved,5.0
TKT_0000675,CUST_00390,2023-12-10,Billing,Resolved,6.0
TKT_0000676,CUST_00390,2024-10-01,General Inquiry,Resolved,2.0
TKT_0000677,CUST_00390,2024-10-28,Return Request,Resolved,6.0
TKT_0000678,CUST_00390,2023-06-21,Account Issue,Pending,
TKT_0000679,CUST_00391,2023-07-31,General Inquiry,Resolved,2.0
TKT_0000680,CUST_00393,2024-06-27,Return Request,Resolved,1.0
TKT_0000681,CUST_00393,2024-06-18,Return Request,Resolved,6.0
TKT_0000682,CUST_00395,2024-06-27,Product Quality,Resolved,4.0
TKT_0000683,CUST_00395,2024-03-25,Billing,Resolved,1.0
TKT_0000684,CUST_00395,2024-07-16,Billing,Resolved,7.0
TKT_0000685,CUST_00396,2024-03-21,Account Issue,Resolved,3.0
TKT_0000686,CUST_00397,2024-02-12,Shipping Delay,Resolved,3.0
TKT_0000687,CUST_00398,2024-01-25,Technical Problem,Resolved,5.0
TKT_0000688,CUST_00398,2023-09-24,Return Request,Resolved,1.0
TKT_0000689,CUST_00400,2024-07-01,Return Request,Pending,
TKT_0000690,CUST_00400,2024-06-23,Account Issue,Resolved,6.0
TKT_0000691,CUST_00400,2024-12-22,Shipping Delay,Resolved,2.0
TKT_0000692,CUST_00400,2024-07-13,Product Quality,Resolved,3.0
TKT_0000693,CUST_00401,2024-01-29,Technical Problem,Resolved,1.0
TKT_0000694,CUST_00402,2024-01-10,Billing,Resolved,5.0
TKT_0000695,CUST_00402,2023-06-05,General Inquiry,Resolved,6.0
TKT_0000696,CUST_00402,2024-06-30,Shipping Delay,Resolved,4.0
TKT_0000697,CUST_00403,2024-08-30,Shipping Delay,Resolved,6.0
TKT_0000698,CUST_00403,2024-04-13,Product Quality,Open,
TKT_0000699,CUST_00403,2023-12-15,Return Request,Resolved,2.0
TKT_0000700,CUST_00403,2024-07-22,Billing,Resolved,4.0
TKT_0000701,CUST_00404,2024-07-19,Technical Problem,Resolved,4.0
TKT_0000702,CUST_00404,2024-09-22,General Inquiry,Resolved,5.0
TKT_0000703,CUST_00405,2024-02-29,Shipping Delay,Resolved,3.0
TKT_0000704,CUST_00405,2024-09-21,Return Request,Pending,
TKT_0000705,CUST_00408,2024-07-22,General Inquiry,Resolved,5.0
TKT_0000706,CUST_00409,2023-09-26,Return Request,Resolved,5.0
TKT_0000707,CUST_00409,2023-05-17,Billing,Resolved,2.0
TKT_0000708,CUST_00409,2024-08-23,Billing,Resolved,2.0
TKT_0000709,CUST_00409,2023-10-27,Product Quality,Resolved,2.0
TKT_0000710,CUST_00411,2024-10-03,Shipping Delay,Resolved,7.0
TKT_0000711,CUST_00411,2023-09-16,General Inquiry,Resolved,6.0
TKT_0000712,CUST_00413,2024-09-09,General Inquiry,Resolved,4.0
TKT_0000713,CUST_00414,2024-06-03,Technical Problem,Resolved,4.0
TKT_0000714,CUST_00414,2024-12-18,Billing,Pending,
TKT_0000715,CUST_00414,2024-12-13,Shipping Delay,Resolved,3.0
TKT_0000716,CUST_00415,2024-08-28,Account Issue,Resolved,7.0
TKT_0000717,CUST_00416,2023-06-27,Billing,Resolved,1.0
TKT_0000718,CUST_00416,2024-10-23,General Inquiry,Pending,
TKT_0000719,CUST_00416,2024-09-27,Product Quality,Resolved,4.0
TKT_0000720,CUST_00416,2023-01-28,Billing,Resolved,5.0
TKT_0000721,CUST_00417,2023-11-29,General Inquiry,Resolved,2.0
TKT_0000722,CUST_00417,2023-11-05,Billing,Resolved,1.0
TKT_0000723,CUST_00418,2024-04-01,Account Issue,Resolved,3.0
TKT_0000724,CUST_00418,2024-04-20,Product Quality,Resolved,1.0
TKT_0000725,CUST_00418,2024-10-29,Product Quality,Pending,
TKT_0000726,CUST_00419,2023-10-13,Shipping Delay,Resolved,6.0
TKT_0000727,CUST_00420,2024-09-23,Return Request,Pending,
TKT_0000728,CUST_00420,2024-10-27,Shipping Delay,Open,
TKT_0000729,CUST_00420,2024-01-14,Shipping Delay,Resolved,1.0
TKT_0000730,CUST_00421,2024-10-29,Account Issue,Open,
TKT_0000731,CUST_00421,2024-10-18,Billing,Resolved,4.0
TKT_0000732,CUST_00421,2024-12-29,Shipping Delay,Pending,
TKT_0000733,CUST_00422,2024-06-07,Return Request,Resolved,1.0
TKT_0000734,CUST_00422,2024-05-16,General Inquiry,Resolved,4.0
TKT_0000735,CUST_00422,2024-05-17,Account Issue,Resolved,3.0
TKT_0000736,CUST_00422,2024-08-20,Billing,Open,
TKT_0000737,CUST_00423,2024-11-26,Product Quality,Resolved,7.0
TKT_0000738,CUST_00423,2024-09-18,Return Request,Pending,
TKT_0000739,CUST_00423,2024-10-07,Technical Problem,Resolved,2.0
TKT_0000740,CUST_00423,2024-11-20,Shipping Delay,Open,
TKT_0000741,CUST_00424,2024-05-14,Technical Problem,Resolved,3.0
TKT_0000742,CUST_00424,2024-11-05,General Inquiry,Resolved,2.0
TKT_0000743,CUST_00424,2024-05-29,Product Quality,Open,
TKT_0000744,CUST_00426,2024-06-08,General Inquiry,Resolved,2.0
TKT_0000745,CUST_00426,2023-11-17,Return Request,Open,
TKT_0000746,CUST_00426,2024-07-20,General Inquiry,Open,
